partida_id,rodata,chutes,chutes_no_alvo,posse_de_bola,passes,precisao_passes,faltas,cartao_amarelo,cartao_vermelho,impedimentos,escanteios,id_clube
4255,3,0,0,,0,,0,0,0,0,0,37
4255,3,0,0,,0,,0,0,0,0,0,10
4256,3,0,0,,0,,0,0,0,0,0,36
4256,3,0,0,,0,,0,0,0,0,0,19
4257,4,0,0,,0,,0,0,0,0,0,16
4257,4,0,0,,0,,0,0,0,0,0,2
4258,4,0,0,,0,,0,0,0,0,0,10
4258,4,0,0,,0,,0,0,0,0,0,36
4259,4,0,0,,0,,0,0,0,0,0,14
4259,4,0,0,,0,,0,0,0,0,0,28
4260,4,0,0,,0,,0,0,0,0,0,12
4260,4,0,0,,0,,0,0,0,0,0,35
4261,4,0,0,,0,,0,0,0,0,0,21
4261,4,0,0,,0,,0,0,0,0,0,6
4262,4,0,0,,0,,0,0,0,0,0,15
4262,4,0,0,,0,,0,0,0,0,0,44
4263,4,0,0,,0,,0,0,0,0,0,19
4263,4,0,0,,0,,0,0,0,0,0,41
4264,4,0,0,,0,,0,0,0,0,0,7
4264,4,0,0,,0,,0,0,0,0,0,37
4265,4,0,0,,0,,0,0,0,0,0,30
4265,4,0,0,,0,,0,0,0,0,0,8
4266,4,0,0,,0,,0,0,0,0,0,11
4266,4,0,0,,0,,0,0,0,0,0,9
4267,5,0,0,,0,,0,0,0,0,0,30
4267,5,0,0,,0,,0,0,0,0,0,10
4268,5,0,0,,0,,0,0,0,0,0,41
4268,5,0,0,,0,,0,0,0,0,0,14
4269,5,0,0,,0,,0,0,0,0,0,8
4269,5,0,0,,0,,0,0,0,0,0,36
4270,5,0,0,,0,,0,0,0,0,0,12
4270,5,0,0,,0,,0,0,0,0,0,37
4271,5,0,0,,0,,0,0,0,0,0,44
4271,5,0,0,,0,,0,0,0,0,0,7
4245,2,0,0,,0,,0,0,0,0,0,35
4245,2,0,0,,0,,0,0,0,0,0,6
4272,5,0,0,,0,,0,0,0,0,0,21
4272,5,0,0,,0,,0,0,0,0,0,15
4273,5,0,0,,0,,0,0,0,0,0,11
4273,5,0,0,,0,,0,0,0,0,0,19
4274,5,0,0,,0,,0,0,0,0,0,9
4274,5,0,0,,0,,0,0,0,0,0,16
4246,2,0,0,,0,,0,0,0,0,0,9
4246,2,0,0,,0,,0,0,0,0,0,36
4275,5,0,0,,0,,0,0,0,0,0,35
4275,5,0,0,,0,,0,0,0,0,0,28
4276,5,0,0,,0,,0,0,0,0,0,6
4276,5,0,0,,0,,0,0,0,0,0,2
4277,6,0,0,,0,,0,0,0,0,0,15
4277,6,0,0,,0,,0,0,0,0,0,6
4278,6,0,0,,0,,0,0,0,0,0,11
4278,6,0,0,,0,,0,0,0,0,0,41
4279,6,0,0,,0,,0,0,0,0,0,19
4279,6,0,0,,0,,0,0,0,0,0,44
4280,6,0,0,,0,,0,0,0,0,0,30
4280,6,0,0,,0,,0,0,0,0,0,36
4281,6,0,0,,0,,0,0,0,0,0,37
4281,6,0,0,,0,,0,0,0,0,0,8
4282,6,0,0,,0,,0,0,0,0,0,21
4282,6,0,0,,0,,0,0,0,0,0,16
4283,6,0,0,,0,,0,0,0,0,0,12
4283,6,0,0,,0,,0,0,0,0,0,10
4284,6,0,0,,0,,0,0,0,0,0,28
4284,6,0,0,,0,,0,0,0,0,0,2
4285,6,0,0,,0,,0,0,0,0,0,35
4285,6,0,0,,0,,0,0,0,0,0,14
4286,6,0,0,,0,,0,0,0,0,0,7
4286,6,0,0,,0,,0,0,0,0,0,9
4327,11,0,0,,0,,0,0,0,0,0,2
4327,11,0,0,,0,,0,0,0,0,0,37
4287,7,0,0,,0,,0,0,0,0,0,36
4287,7,0,0,,0,,0,0,0,0,0,28
4288,7,0,0,,0,,0,0,0,0,0,9
4288,7,0,0,,0,,0,0,0,0,0,10
4289,7,0,0,,0,,0,0,0,0,0,44
4289,7,0,0,,0,,0,0,0,0,0,37
4290,7,0,0,,0,,0,0,0,0,0,6
4290,7,0,0,,0,,0,0,0,0,0,7
4291,7,0,0,,0,,0,0,0,0,0,35
4291,7,0,0,,0,,0,0,0,0,0,8
4292,7,0,0,,0,,0,0,0,0,0,11
4292,7,0,0,,0,,0,0,0,0,0,15
4293,7,0,0,,0,,0,0,0,0,0,2
4293,7,0,0,,0,,0,0,0,0,0,21
4294,7,0,0,,0,,0,0,0,0,0,30
4294,7,0,0,,0,,0,0,0,0,0,19
4295,7,0,0,,0,,0,0,0,0,0,14
4295,7,0,0,,0,,0,0,0,0,0,16
4296,7,0,0,,0,,0,0,0,0,0,41
4296,7,0,0,,0,,0,0,0,0,0,12
4297,8,0,0,,0,,0,0,0,0,0,19
4297,8,0,0,,0,,0,0,0,0,0,7
4298,8,0,0,,0,,0,0,0,0,0,6
4298,8,0,0,,0,,0,0,0,0,0,14
4299,8,0,0,,0,,0,0,0,0,0,30
4299,8,0,0,,0,,0,0,0,0,0,2
4300,8,0,0,,0,,0,0,0,0,0,28
4300,8,0,0,,0,,0,0,0,0,0,11
4301,8,0,0,,0,,0,0,0,0,0,15
4301,8,0,0,,0,,0,0,0,0,0,8
4302,8,0,0,,0,,0,0,0,0,0,10
4302,8,0,0,,0,,0,0,0,0,0,41
4303,8,0,0,,0,,0,0,0,0,0,21
4303,8,0,0,,0,,0,0,0,0,0,37
4304,8,0,0,,0,,0,0,0,0,0,16
4304,8,0,0,,0,,0,0,0,0,0,36
4305,8,0,0,,0,,0,0,0,0,0,12
4305,8,0,0,,0,,0,0,0,0,0,9
4337,12,0,0,,0,,0,0,0,0,0,2
4337,12,0,0,,0,,0,0,0,0,0,10
4307,9,0,0,,0,,0,0,0,0,0,14
4307,9,0,0,,0,,0,0,0,0,0,12
4308,9,0,0,,0,,0,0,0,0,0,15
4308,9,0,0,,0,,0,0,0,0,0,36
4309,9,0,0,,0,,0,0,0,0,0,44
4309,9,0,0,,0,,0,0,0,0,0,28
4310,9,0,0,,0,,0,0,0,0,0,9
4310,9,0,0,,0,,0,0,0,0,0,6
4311,9,0,0,,0,,0,0,0,0,0,2
4311,9,0,0,,0,,0,0,0,0,0,8
4312,9,0,0,,0,,0,0,0,0,0,35
4312,9,0,0,,0,,0,0,0,0,0,30
4313,9,0,0,,0,,0,0,0,0,0,10
4313,9,0,0,,0,,0,0,0,0,0,19
4314,9,0,0,,0,,0,0,0,0,0,11
4314,9,0,0,,0,,0,0,0,0,0,21
4315,9,0,0,,0,,0,0,0,0,0,16
4315,9,0,0,,0,,0,0,0,0,0,37
4316,9,0,0,,0,,0,0,0,0,0,41
4316,9,0,0,,0,,0,0,0,0,0,7
4317,10,0,0,,0,,0,0,0,0,0,9
4317,10,0,0,,0,,0,0,0,0,0,30
4318,10,0,0,,0,,0,0,0,0,0,15
4318,10,0,0,,0,,0,0,0,0,0,35
4319,10,0,0,,0,,0,0,0,0,0,14
4319,10,0,0,,0,,0,0,0,0,0,36
4320,10,0,0,,0,,0,0,0,0,0,11
4320,10,0,0,,0,,0,0,0,0,0,44
4321,10,0,0,,0,,0,0,0,0,0,37
4321,10,0,0,,0,,0,0,0,0,0,41
4322,10,0,0,,0,,0,0,0,0,0,6
4322,10,0,0,,0,,0,0,0,0,0,8
4323,10,0,0,,0,,0,0,0,0,0,21
4323,10,0,0,,0,,0,0,0,0,0,7
4324,10,0,0,,0,,0,0,0,0,0,12
4324,10,0,0,,0,,0,0,0,0,0,16
4328,11,0,0,,0,,0,0,0,0,0,11
4328,11,0,0,,0,,0,0,0,0,0,30
4329,11,0,0,,0,,0,0,0,0,0,35
4329,11,0,0,,0,,0,0,0,0,0,41
4330,11,0,0,,0,,0,0,0,0,0,10
4330,11,0,0,,0,,0,0,0,0,0,6
4331,11,0,0,,0,,0,0,0,0,0,9
4331,11,0,0,,0,,0,0,0,0,0,44
4332,11,0,0,,0,,0,0,0,0,0,16
4332,11,0,0,,0,,0,0,0,0,0,15
4333,11,0,0,,0,,0,0,0,0,0,14
4333,11,0,0,,0,,0,0,0,0,0,8
4334,11,0,0,,0,,0,0,0,0,0,12
4334,11,0,0,,0,,0,0,0,0,0,7
4335,11,0,0,,0,,0,0,0,0,0,36
4335,11,0,0,,0,,0,0,0,0,0,21
4338,12,0,0,,0,,0,0,0,0,0,21
4338,12,0,0,,0,,0,0,0,0,0,9
4339,12,0,0,,0,,0,0,0,0,0,14
4339,12,0,0,,0,,0,0,0,0,0,30
4340,12,0,0,,0,,0,0,0,0,0,37
4340,12,0,0,,0,,0,0,0,0,0,15
4341,12,0,0,,0,,0,0,0,0,0,36
4341,12,0,0,,0,,0,0,0,0,0,41
4342,12,0,0,,0,,0,0,0,0,0,7
4342,12,0,0,,0,,0,0,0,0,0,35
4343,12,0,0,,0,,0,0,0,0,0,19
4343,12,0,0,,0,,0,0,0,0,0,16
4344,12,0,0,,0,,0,0,0,0,0,8
4344,12,0,0,,0,,0,0,0,0,0,28
4345,12,0,0,,0,,0,0,0,0,0,12
4345,12,0,0,,0,,0,0,0,0,0,44
4346,12,0,0,,0,,0,0,0,0,0,11
4346,12,0,0,,0,,0,0,0,0,0,6
4347,13,0,0,,0,,0,0,0,0,0,35
4347,13,0,0,,0,,0,0,0,0,0,19
4348,13,0,0,,0,,0,0,0,0,0,16
4348,13,0,0,,0,,0,0,0,0,0,7
4349,13,0,0,,0,,0,0,0,0,0,9
4349,13,0,0,,0,,0,0,0,0,0,41
4350,13,0,0,,0,,0,0,0,0,0,8
4350,13,0,0,,0,,0,0,0,0,0,21
4351,13,0,0,,0,,0,0,0,0,0,11
4351,13,0,0,,0,,0,0,0,0,0,12
4352,13,0,0,,0,,0,0,0,0,0,30
4352,13,0,0,,0,,0,0,0,0,0,28
4353,13,0,0,,0,,0,0,0,0,0,10
4353,13,0,0,,0,,0,0,0,0,0,15
4354,13,0,0,,0,,0,0,0,0,0,14
4354,13,0,0,,0,,0,0,0,0,0,44
4355,13,0,0,,0,,0,0,0,0,0,2
4355,13,0,0,,0,,0,0,0,0,0,36
4356,13,0,0,,0,,0,0,0,0,0,37
4356,13,0,0,,0,,0,0,0,0,0,6
4357,14,0,0,,0,,0,0,0,0,0,37
4357,14,0,0,,0,,0,0,0,0,0,35
4358,14,0,0,,0,,0,0,0,0,0,19
4358,14,0,0,,0,,0,0,0,0,0,14
4359,14,0,0,,0,,0,0,0,0,0,28
4359,14,0,0,,0,,0,0,0,0,0,12
4360,14,0,0,,0,,0,0,0,0,0,21
4360,14,0,0,,0,,0,0,0,0,0,44
4361,14,0,0,,0,,0,0,0,0,0,36
4361,14,0,0,,0,,0,0,0,0,0,11
4362,14,0,0,,0,,0,0,0,0,0,30
4362,14,0,0,,0,,0,0,0,0,0,6
4363,14,0,0,,0,,0,0,0,0,0,16
4363,14,0,0,,0,,0,0,0,0,0,41
4364,14,0,0,,0,,0,0,0,0,0,8
4364,14,0,0,,0,,0,0,0,0,0,9
4365,14,0,0,,0,,0,0,0,0,0,2
4365,14,0,0,,0,,0,0,0,0,0,15
4366,14,0,0,,0,,0,0,0,0,0,7
4366,14,0,0,,0,,0,0,0,0,0,10
4367,15,0,0,,0,,0,0,0,0,0,9
4367,15,0,0,,0,,0,0,0,0,0,19
4368,15,0,0,,0,,0,0,0,0,0,30
4368,15,0,0,,0,,0,0,0,0,0,21
4369,15,0,0,,0,,0,0,0,0,0,6
4369,15,0,0,,0,,0,0,0,0,0,12
4370,15,0,0,,0,,0,0,0,0,0,36
4370,15,0,0,,0,,0,0,0,0,0,7
4371,15,0,0,,0,,0,0,0,0,0,16
4371,15,0,0,,0,,0,0,0,0,0,44
4372,15,0,0,,0,,0,0,0,0,0,41
4372,15,0,0,,0,,0,0,0,0,0,2
4373,15,0,0,,0,,0,0,0,0,0,11
4373,15,0,0,,0,,0,0,0,0,0,8
4374,15,0,0,,0,,0,0,0,0,0,15
4374,15,0,0,,0,,0,0,0,0,0,14
4375,15,0,0,,0,,0,0,0,0,0,37
4375,15,0,0,,0,,0,0,0,0,0,28
4376,15,0,0,,0,,0,0,0,0,0,10
4376,15,0,0,,0,,0,0,0,0,0,35
4377,16,0,0,,0,,0,0,0,0,0,28
4377,16,0,0,,0,,0,0,0,0,0,21
4378,16,0,0,,0,,0,0,0,0,0,6
4378,16,0,0,,0,,0,0,0,0,0,41
4379,16,0,0,,0,,0,0,0,0,0,44
4379,16,0,0,,0,,0,0,0,0,0,30
4380,16,0,0,,0,,0,0,0,0,0,11
4380,16,0,0,,0,,0,0,0,0,0,14
4381,16,0,0,,0,,0,0,0,0,0,8
4381,16,0,0,,0,,0,0,0,0,0,12
4382,16,0,0,,0,,0,0,0,0,0,36
4382,16,0,0,,0,,0,0,0,0,0,35
4383,16,0,0,,0,,0,0,0,0,0,19
4383,16,0,0,,0,,0,0,0,0,0,37
4384,16,0,0,,0,,0,0,0,0,0,2
4384,16,0,0,,0,,0,0,0,0,0,9
4385,16,0,0,,0,,0,0,0,0,0,10
4385,16,0,0,,0,,0,0,0,0,0,16
4386,16,0,0,,0,,0,0,0,0,0,7
4386,16,0,0,,0,,0,0,0,0,0,15
4387,17,0,0,,0,,0,0,0,0,0,15
4387,17,0,0,,0,,0,0,0,0,0,19
4388,17,0,0,,0,,0,0,0,0,0,37
4388,17,0,0,,0,,0,0,0,0,0,36
4389,17,0,0,,0,,0,0,0,0,0,16
4389,17,0,0,,0,,0,0,0,0,0,35
4390,17,0,0,,0,,0,0,0,0,0,6
4390,17,0,0,,0,,0,0,0,0,0,44
4391,17,0,0,,0,,0,0,0,0,0,9
4391,17,0,0,,0,,0,0,0,0,0,28
4392,17,0,0,,0,,0,0,0,0,0,14
4392,17,0,0,,0,,0,0,0,0,0,21
4393,17,0,0,,0,,0,0,0,0,0,7
4393,17,0,0,,0,,0,0,0,0,0,2
4394,17,0,0,,0,,0,0,0,0,0,41
4394,17,0,0,,0,,0,0,0,0,0,8
4395,17,0,0,,0,,0,0,0,0,0,10
4395,17,0,0,,0,,0,0,0,0,0,11
4396,17,0,0,,0,,0,0,0,0,0,30
4396,17,0,0,,0,,0,0,0,0,0,12
4325,10,0,0,,0,,0,0,0,0,0,19
4325,10,0,0,,0,,0,0,0,0,0,2
4397,18,0,0,,0,,0,0,0,0,0,16
4397,18,0,0,,0,,0,0,0,0,0,6
4398,18,0,0,,0,,0,0,0,0,0,41
4398,18,0,0,,0,,0,0,0,0,0,21
4399,18,0,0,,0,,0,0,0,0,0,28
4399,18,0,0,,0,,0,0,0,0,0,15
4400,18,0,0,,0,,0,0,0,0,0,44
4400,18,0,0,,0,,0,0,0,0,0,36
4401,18,0,0,,0,,0,0,0,0,0,8
4401,18,0,0,,0,,0,0,0,0,0,10
4402,18,0,0,,0,,0,0,0,0,0,35
4402,18,0,0,,0,,0,0,0,0,0,9
4403,18,0,0,,0,,0,0,0,0,0,30
4403,18,0,0,,0,,0,0,0,0,0,37
4404,18,0,0,,0,,0,0,0,0,0,7
4404,18,0,0,,0,,0,0,0,0,0,11
4405,18,0,0,,0,,0,0,0,0,0,19
4405,18,0,0,,0,,0,0,0,0,0,12
4406,18,0,0,,0,,0,0,0,0,0,14
4406,18,0,0,,0,,0,0,0,0,0,2
4407,19,0,0,,0,,0,0,0,0,0,21
4407,19,0,0,,0,,0,0,0,0,0,35
4408,19,0,0,,0,,0,0,0,0,0,10
4408,19,0,0,,0,,0,0,0,0,0,44
4409,19,0,0,,0,,0,0,0,0,0,16
4409,19,0,0,,0,,0,0,0,0,0,28
4410,19,0,0,,0,,0,0,0,0,0,37
4410,19,0,0,,0,,0,0,0,0,0,9
4411,19,0,0,,0,,0,0,0,0,0,6
4411,19,0,0,,0,,0,0,0,0,0,36
4412,19,0,0,,0,,0,0,0,0,0,41
4412,19,0,0,,0,,0,0,0,0,0,30
4413,19,0,0,,0,,0,0,0,0,0,19
4413,19,0,0,,0,,0,0,0,0,0,8
4414,19,0,0,,0,,0,0,0,0,0,11
4414,19,0,0,,0,,0,0,0,0,0,2
4415,19,0,0,,0,,0,0,0,0,0,7
4415,19,0,0,,0,,0,0,0,0,0,14
4416,19,0,0,,0,,0,0,0,0,0,12
4416,19,0,0,,0,,0,0,0,0,0,15
4326,10,0,0,,0,,0,0,0,0,0,28
4326,10,0,0,,0,,0,0,0,0,0,10
4417,20,0,0,,0,,0,0,0,0,0,9
4417,20,0,0,,0,,0,0,0,0,0,15
4418,20,0,0,,0,,0,0,0,0,0,30
4418,20,0,0,,0,,0,0,0,0,0,16
4419,20,0,0,,0,,0,0,0,0,0,14
4419,20,0,0,,0,,0,0,0,0,0,37
4420,20,0,0,,0,,0,0,0,0,0,6
4420,20,0,0,,0,,0,0,0,0,0,19
4421,20,0,0,,0,,0,0,0,0,0,8
4421,20,0,0,,0,,0,0,0,0,0,7
4422,20,0,0,,0,,0,0,0,0,0,36
4422,20,0,0,,0,,0,0,0,0,0,12
4423,20,0,0,,0,,0,0,0,0,0,21
4423,20,0,0,,0,,0,0,0,0,0,10
4424,20,0,0,,0,,0,0,0,0,0,44
4424,20,0,0,,0,,0,0,0,0,0,2
4425,20,0,0,,0,,0,0,0,0,0,41
4425,20,0,0,,0,,0,0,0,0,0,28
4426,20,0,0,,0,,0,0,0,0,0,35
4426,20,0,0,,0,,0,0,0,0,0,11
4427,21,0,0,,0,,0,0,0,0,0,15
4427,21,0,0,,0,,0,0,0,0,0,30
4428,21,0,0,,0,,0,0,0,0,0,9
4428,21,0,0,,0,,0,0,0,0,0,36
4429,21,0,0,,0,,0,0,0,0,0,10
4429,21,0,0,,0,,0,0,0,0,0,14
4430,21,0,0,,0,,0,0,0,0,0,41
4430,21,0,0,,0,,0,0,0,0,0,44
4431,21,0,0,,0,,0,0,0,0,0,12
4431,21,0,0,,0,,0,0,0,0,0,2
4432,21,0,0,,0,,0,0,0,0,0,16
4432,21,0,0,,0,,0,0,0,0,0,8
4433,21,0,0,,0,,0,0,0,0,0,37
4433,21,0,0,,0,,0,0,0,0,0,11
4434,21,0,0,,0,,0,0,0,0,0,19
4434,21,0,0,,0,,0,0,0,0,0,21
4435,21,0,0,,0,,0,0,0,0,0,28
4435,21,0,0,,0,,0,0,0,0,0,7
4436,21,0,0,,0,,0,0,0,0,0,35
4436,21,0,0,,0,,0,0,0,0,0,6
4437,22,0,0,,0,,0,0,0,0,0,21
4437,22,0,0,,0,,0,0,0,0,0,12
4438,22,0,0,,0,,0,0,0,0,0,6
4438,22,0,0,,0,,0,0,0,0,0,28
4439,22,0,0,,0,,0,0,0,0,0,11
4439,22,0,0,,0,,0,0,0,0,0,16
4440,22,0,0,,0,,0,0,0,0,0,9
4440,22,0,0,,0,,0,0,0,0,0,14
4441,22,0,0,,0,,0,0,0,0,0,35
4441,22,0,0,,0,,0,0,0,0,0,2
4442,22,0,0,,0,,0,0,0,0,0,44
4442,22,0,0,,0,,0,0,0,0,0,8
4443,22,0,0,,0,,0,0,0,0,0,30
4443,22,0,0,,0,,0,0,0,0,0,7
4444,22,0,0,,0,,0,0,0,0,0,41
4444,22,0,0,,0,,0,0,0,0,0,15
4445,22,0,0,,0,,0,0,0,0,0,37
4445,22,0,0,,0,,0,0,0,0,0,10
4446,22,0,0,,0,,0,0,0,0,0,36
4446,22,0,0,,0,,0,0,0,0,0,19
4447,23,0,0,,0,,0,0,0,0,0,11
4447,23,0,0,,0,,0,0,0,0,0,9
4448,23,0,0,,0,,0,0,0,0,0,21
4448,23,0,0,,0,,0,0,0,0,0,6
4449,23,0,0,,0,,0,0,0,0,0,16
4449,23,0,0,,0,,0,0,0,0,0,2
4450,23,0,0,,0,,0,0,0,0,0,10
4450,23,0,0,,0,,0,0,0,0,0,36
4451,23,0,0,,0,,0,0,0,0,0,19
4451,23,0,0,,0,,0,0,0,0,0,41
4452,23,0,0,,0,,0,0,0,0,0,7
4452,23,0,0,,0,,0,0,0,0,0,37
4453,23,0,0,,0,,0,0,0,0,0,30
4453,23,0,0,,0,,0,0,0,0,0,8
4454,23,0,0,,0,,0,0,0,0,0,28
4454,23,0,0,,0,,0,0,0,0,0,14
4455,23,0,0,,0,,0,0,0,0,0,15
4455,23,0,0,,0,,0,0,0,0,0,44
4456,23,0,0,,0,,0,0,0,0,0,12
4456,23,0,0,,0,,0,0,0,0,0,35
4336,11,0,0,,0,,0,0,0,0,0,28
4336,11,0,0,,0,,0,0,0,0,0,19
4467,25,0,0,,0,,0,0,0,0,0,35
4467,25,0,0,,0,,0,0,0,0,0,14
4457,24,0,0,,0,,0,0,0,0,0,9
4457,24,0,0,,0,,0,0,0,0,0,16
4458,24,0,0,,0,,0,0,0,0,0,11
4458,24,0,0,,0,,0,0,0,0,0,19
4459,24,0,0,,0,,0,0,0,0,0,44
4459,24,0,0,,0,,0,0,0,0,0,7
4460,24,0,0,,0,,0,0,0,0,0,12
4460,24,0,0,,0,,0,0,0,0,0,37
4461,24,0,0,,0,,0,0,0,0,0,41
4461,24,0,0,,0,,0,0,0,0,0,14
4462,24,0,0,,0,,0,0,0,0,0,8
4462,24,0,0,,0,,0,0,0,0,0,36
4463,24,0,0,,0,,0,0,0,0,0,6
4463,24,0,0,,0,,0,0,0,0,0,2
4464,24,0,0,,0,,0,0,0,0,0,35
4464,24,0,0,,0,,0,0,0,0,0,28
4465,24,0,0,,0,,0,0,0,0,0,21
4465,24,0,0,,0,,0,0,0,0,0,15
4466,24,0,0,,0,,0,0,0,0,0,30
4466,24,0,0,,0,,0,0,0,0,0,10
4468,25,0,0,,0,,0,0,0,0,0,19
4468,25,0,0,,0,,0,0,0,0,0,44
4469,25,0,0,,0,,0,0,0,0,0,15
4469,25,0,0,,0,,0,0,0,0,0,6
4470,25,0,0,,0,,0,0,0,0,0,30
4470,25,0,0,,0,,0,0,0,0,0,36
4471,25,0,0,,0,,0,0,0,0,0,7
4471,25,0,0,,0,,0,0,0,0,0,9
4472,25,0,0,,0,,0,0,0,0,0,21
4472,25,0,0,,0,,0,0,0,0,0,16
4473,25,0,0,,0,,0,0,0,0,0,11
4473,25,0,0,,0,,0,0,0,0,0,41
4474,25,0,0,,0,,0,0,0,0,0,37
4474,25,0,0,,0,,0,0,0,0,0,8
4475,25,0,0,,0,,0,0,0,0,0,28
4475,25,0,0,,0,,0,0,0,0,0,2
4306,8,0,0,,0,,0,0,0,0,0,35
4306,8,0,0,,0,,0,0,0,0,0,44
4476,25,0,0,,0,,0,0,0,0,0,12
4476,25,0,0,,0,,0,0,0,0,0,10
4477,26,0,0,,0,,0,0,0,0,0,6
4477,26,0,0,,0,,0,0,0,0,0,7
4478,26,0,0,,0,,0,0,0,0,0,2
4478,26,0,0,,0,,0,0,0,0,0,21
4479,26,0,0,,0,,0,0,0,0,0,35
4479,26,0,0,,0,,0,0,0,0,0,8
4480,26,0,0,,0,,0,0,0,0,0,15
4480,26,0,0,,0,,0,0,0,0,0,11
4481,26,0,0,,0,,0,0,0,0,0,41
4481,26,0,0,,0,,0,0,0,0,0,12
4482,26,0,0,,0,,0,0,0,0,0,10
4482,26,0,0,,0,,0,0,0,0,0,9
4483,26,0,0,,0,,0,0,0,0,0,30
4483,26,0,0,,0,,0,0,0,0,0,19
4484,26,0,0,,0,,0,0,0,0,0,44
4484,26,0,0,,0,,0,0,0,0,0,37
4485,26,0,0,,0,,0,0,0,0,0,16
4485,26,0,0,,0,,0,0,0,0,0,14
4486,26,0,0,,0,,0,0,0,0,0,36
4486,26,0,0,,0,,0,0,0,0,0,28
4487,27,0,0,,0,,0,0,0,0,0,28
4487,27,0,0,,0,,0,0,0,0,0,11
4488,27,0,0,,0,,0,0,0,0,0,6
4488,27,0,0,,0,,0,0,0,0,0,14
4489,27,0,0,,0,,0,0,0,0,0,35
4489,27,0,0,,0,,0,0,0,0,0,44
4490,27,0,0,,0,,0,0,0,0,0,21
4490,27,0,0,,0,,0,0,0,0,0,37
4491,27,0,0,,0,,0,0,0,0,0,8
4491,27,0,0,,0,,0,0,0,0,0,15
4492,27,0,0,,0,,0,0,0,0,0,2
4492,27,0,0,,0,,0,0,0,0,0,30
4493,27,0,0,,0,,0,0,0,0,0,19
4493,27,0,0,,0,,0,0,0,0,0,7
4494,27,0,0,,0,,0,0,0,0,0,12
4494,27,0,0,,0,,0,0,0,0,0,9
4495,27,0,0,,0,,0,0,0,0,0,36
4495,27,0,0,,0,,0,0,0,0,0,16
4496,27,0,0,,0,,0,0,0,0,0,10
4496,27,0,0,,0,,0,0,0,0,0,41
4497,28,0,0,,0,,0,0,0,0,0,6
4497,28,0,0,,0,,0,0,0,0,0,9
4498,28,0,0,,0,,0,0,0,0,0,11
4498,28,0,0,,0,,0,0,0,0,0,21
4499,28,0,0,,0,,0,0,0,0,0,44
4499,28,0,0,,0,,0,0,0,0,0,28
4500,28,0,0,,0,,0,0,0,0,0,35
4500,28,0,0,,0,,0,0,0,0,0,30
4501,28,0,0,,0,,0,0,0,0,0,14
4501,28,0,0,,0,,0,0,0,0,0,12
4502,28,0,0,,0,,0,0,0,0,0,10
4502,28,0,0,,0,,0,0,0,0,0,19
4503,28,0,0,,0,,0,0,0,0,0,2
4503,28,0,0,,0,,0,0,0,0,0,8
4504,28,0,0,,0,,0,0,0,0,0,15
4504,28,0,0,,0,,0,0,0,0,0,36
4505,28,0,0,,0,,0,0,0,0,0,41
4505,28,0,0,,0,,0,0,0,0,0,7
4506,28,0,0,,0,,0,0,0,0,0,37
4506,28,0,0,,0,,0,0,0,0,0,16
4507,29,0,0,,0,,0,0,0,0,0,30
4507,29,0,0,,0,,0,0,0,0,0,9
4508,29,0,0,,0,,0,0,0,0,0,28
4508,29,0,0,,0,,0,0,0,0,0,10
4509,29,0,0,,0,,0,0,0,0,0,36
4509,29,0,0,,0,,0,0,0,0,0,14
4510,29,0,0,,0,,0,0,0,0,0,11
4510,29,0,0,,0,,0,0,0,0,0,44
4511,29,0,0,,0,,0,0,0,0,0,2
4511,29,0,0,,0,,0,0,0,0,0,19
4512,29,0,0,,0,,0,0,0,0,0,37
4512,29,0,0,,0,,0,0,0,0,0,41
4513,29,0,0,,0,,0,0,0,0,0,15
4513,29,0,0,,0,,0,0,0,0,0,35
4514,29,0,0,,0,,0,0,0,0,0,8
4514,29,0,0,,0,,0,0,0,0,0,6
4515,29,0,0,,0,,0,0,0,0,0,12
4515,29,0,0,,0,,0,0,0,0,0,16
4516,29,0,0,,0,,0,0,0,0,0,21
4516,29,0,0,,0,,0,0,0,0,0,7
4517,30,0,0,,0,,0,0,0,0,0,9
4517,30,0,0,,0,,0,0,0,0,0,44
4518,30,0,0,,0,,0,0,0,0,0,28
4518,30,0,0,,0,,0,0,0,0,0,19
4519,30,0,0,,0,,0,0,0,0,0,14
4519,30,0,0,,0,,0,0,0,0,0,8
4520,30,0,0,,0,,0,0,0,0,0,35
4520,30,0,0,,0,,0,0,0,0,0,41
4521,30,0,0,,0,,0,0,0,0,0,37
4521,30,0,0,,0,,0,0,0,0,0,2
4522,30,0,0,,0,,0,0,0,0,0,16
4522,30,0,0,,0,,0,0,0,0,0,15
4523,30,0,0,,0,,0,0,0,0,0,10
4523,30,0,0,,0,,0,0,0,0,0,6
4524,30,0,0,,0,,0,0,0,0,0,12
4524,30,0,0,,0,,0,0,0,0,0,7
4525,30,0,0,,0,,0,0,0,0,0,11
4525,30,0,0,,0,,0,0,0,0,0,30
4526,30,0,0,,0,,0,0,0,0,0,36
4526,30,0,0,,0,,0,0,0,0,0,21
4527,31,0,0,,0,,0,0,0,0,0,7
4527,31,0,0,,0,,0,0,0,0,0,35
4528,31,0,0,,0,,0,0,0,0,0,30
4528,31,0,0,,0,,0,0,0,0,0,14
4529,31,0,0,,0,,0,0,0,0,0,37
4529,31,0,0,,0,,0,0,0,0,0,15
4530,31,0,0,,0,,0,0,0,0,0,8
4530,31,0,0,,0,,0,0,0,0,0,28
